user;rule_id;goal;user_type;situation;context;context_nl;item;item_nl;label
student2019-8;163;EnergySaving;Generic;Generic;none;none;test-user-heartrate;When my heart rate exceeds a certain threshold and;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;test-user-bedinout;When the user gets up (event) and ;bedroomlight-color;the room lights are blue;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;smalllight-state;the bedside light is not on (condition) ;corridorlightstrip-color;the light streaks glow red, ;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;bedroom-hue color light bedroom;the lights in (his) bedroom turn on  setting them to slate blue ;wi fi-state;when the wifi is off (it does not work) ;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;"test-user-bedinout;smalllight-state";When the user gets up (event) and the bedside light is not on (condition) ;bedroom-temperaturelevel;If the bedroom temperature is below 13 degrees and;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;"smalllight-state;bedroom-hue color light bedroom";the bedside light is not on (condition) the lights in (his) bedroom turn on  setting them to slate blue ;currentweather-weathericon;If the weather weather icon is sun;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;"test-user-bedinout;smalllight-state;bedroom-hue color light bedroom";When the user gets up (event) and the bedside light is not on (condition) the lights in (his) bedroom turn on  setting them to slate blue ;all-relax;the system activates soothing lights throughout the house and ;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;none;none;timeinsidearoom-timeinsidekitchen;If the user is inside the kitchen and ;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;none;none;kitchen alexa-vocalinput;I say the phrase 'it's time to cook' ;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;none;none;bedroomlight-temperature;the room light is reaching a temperature above 20 degrees, ;0
student2019-8;164;Comfort, Wellbeing;Generic;Morning;none;none;livingroom-changelightstate;turn off the lights and ;0
student2019-9;165;Generic;Generic;Generic;livingroomlight-state;if the living room light is on ;kitchen-hue color light kitchen;turn on the red lights in the kitchen for 1 minute and;0
student2019-9;165;Generic;Generic;Generic;none;none;currentweather-outdoorpressure;if the external pressure exceeds 50, ;0
student2019-9;165;Generic;Generic;Generic;none;none;bathroom-changelightstate; do  turn on the  Bathroom Light for 5 minutes;0
student2019-9;166;Generic;Generic;BadWeather;entrance-windowsensor; if the sensor of the window is active and ;fridge-door;When the fridge door is open, ;0
student2019-9;166;Generic;Generic;BadWeather;currentweather-rain; it is raining outside ;devices-alexa services;ask Alexa to play music and;0
student2019-9;166;Generic;Generic;BadWeather;"entrance-windowsensor;currentweather-rain"; if the sensor of the window is active and  it is raining outside ;entrance-motion;if movement is detected at the entrance,;0
student2019-9;166;Generic;Generic;BadWeather;none;none;kitchen-smokesensor;If the kitchen smoke sensor is activated and;0
student2019-9;166;Generic;Generic;BadWeather;none;none;bedroomportablelight-temperature;If the bedside light is above 5299K;0
student2019-9;166;Generic;Generic;BadWeather;none;none;bathroom-alllight; turn on all lights in the bathroom;0
student2019-9;167;EnergySaving;Generic;Generic;relativeposition-typeofproximity;if the person is not at home  except December 25 from 09 to 22 ;medication-intaketime;if  Test-user intake time is different from  15:00;0
student2019-9;167;EnergySaving;Generic;Generic;alarms-alarms;"send an alarm with notification ""Lights off"" ";livingroom-window;close the windows in the living room.;0
student2019-9;167;EnergySaving;Generic;Generic;"relativeposition-typeofproximity;alarms-alarms";"if the person is not at home  except December 25 from 09 to 22 send an alarm with notification ""Lights off"" ";sleep-sleepduration;When  Test-user sleep duration becomes  less then  60 minutes;0
student2019-9;167;EnergySaving;Generic;Generic;none;none;livingroomlight-temperature;the light temperature is less than 20, ;0
student2019-9;167;EnergySaving;Generic;Generic;none;none;bedroom-windowsensor;If I don't open the shutters between 8 and 10,;0
student2019-9;167;EnergySaving;Generic;Generic;none;none;datetime-localtime;When it's 7:45 and ;0
student2019-9;168;Security;Generic;Generic;livingroom-motion;if there is movement in the living room and ;bedroom-biorhythmlight;do start biorhythm light scene in the bedroom;0
student2019-9;168;Security;Generic;Generic;greatluminaire-state;the lights are off ;bedroom-relax;it sets the lights in relax mode (impact not too strong) and;0
student2019-9;168;Security;Generic;Generic;alarms-alarms; send a text message to the user saying: movement detected in the living room and ;medication-intaketime;if  Test-user intake time is different from  15:00;0
student2019-9;168;Security;Generic;Generic;"livingroom-motion;greatluminaire-state";if there is movement in the living room and the lights are off ;livingroom-lightlevel; LivingRoom light level is  low light;0
student2019-9;168;Security;Generic;Generic;"greatluminaire-state;alarms-alarms";the lights are off  send a text message to the user saying: movement detected in the living room and ;corridorlightstrip-color;the light streaks glow red, ;0
student2019-9;168;Security;Generic;Generic;"livingroom-motion;greatluminaire-state;alarms-alarms";if there is movement in the living room and the lights are off  send a text message to the user saying: movement detected in the living room and ;livingroom-hue color light living room;turn on the   Living Room Light and set color to Red;0
student2019-9;168;Security;Generic;Generic;none;none;kitchen-coffeemachine;turn on the coffee machine.;0
student2019-9;168;Security;Generic;Generic;none;none;home-electricity;If the electricity fails between 11pm and 7am (while you sleep), ;0
student2019-9;168;Security;Generic;Generic;none;none;entrance-biorhythmlight;start the biorhythmic light scene at the entrance;0
student2019-9;168;Security;Generic;Generic;none;none;light-state;if the main lights in the living room are on, ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;activity-wakingup;if the user is awake and ;medication-intaketime;if  Test-user intake time is different from  15:00;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;bedroomlight-state; the room light is on ;kitchen-motion;the motion sensor in the kitchen does not detect movement (condition);0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;bedroom-relax; activate the relaxing light mode and ;cognitive-trainingresult;When  Test-user training result becomes  not progressing ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;"activity-wakingup;bedroomlight-state";if the user is awake and  the room light is on ;timeinsidearoom-timeinsidebathroom;If you spend more than two minutes in the bathroom and;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;"bedroomlight-state;bedroom-relax"; the room light is on  activate the relaxing light mode and ;sleep-sleepduration;When I sleep for more than 8 hours and ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;"activity-wakingup;bedroomlight-state;bedroom-relax";if the user is awake and  the room light is on  activate the relaxing light mode and ;test-user-medicine;If I have not taken the medicine between 8:00 and 12:00 ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;none;none;corridor-motion;When the sensor detects motion in the hallway, ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;none;none;entrance-doorsensor;the front door is open, ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;none;none;currentweather-rainquantity;the amount of rain is more than 40, ;0
student2019-9;169;Wellbeing, Organizing;Generic;Morning;none;none;bathroomlight-state;If the bathroom light is not on,;0
student2019-10;170;Wellbeing;Generic;Generic;bedroomportablelight-temperature;If the bedside light is above 5299K ;kitchen-hue color light kitchen;turn on the red light in the kitchen and;0
student2019-10;170;Wellbeing;Generic;Generic;none;none;personaldata-age;the user suffers from memory loss associated with age,;0
student2019-10;170;Wellbeing;Generic;Generic;none;none;test-user-outsideposition;When the user is away from home, in the office, and ;0
student2019-10;171;Wellbeing;Generic;Evening;datatime-localtime;If it's after 9:30 pm and ;entrance-motion;if movement is detected at the entrance,;0
student2019-10;171;Wellbeing;Generic;Evening;bedroom-lightlevel;the bedroom light level is high ;livingroomlight-color;the light in the living room is yellow,;0
student2019-10;171;Wellbeing;Generic;Evening;"datatime-localtime;bedroom-lightlevel";If it's after 9:30 pm and the bedroom light level is high ;all-activate;start the activating light scene;0
student2019-10;171;Wellbeing;Generic;Evening;none;none;corridor-alllight;turn on the lights in the corridor and;0
student2019-10;171;Wellbeing;Generic;Evening;none;none;all-biorhythmlight;ACTION: (1) Turn on the house lights intermittently and ;0
student2019-10;171;Wellbeing;Generic;Evening;none;none;activity-medicationname;if aspirine has been taken;0
student2019-10;172;EnergySaving;Generic;Generic;relativeposition-typeofproximity;If the user leaves the kitchen and ;greatluminaire-state;if  Great Luminaire state is different from  off and;0
student2019-10;172;EnergySaving;Generic;Generic;fridge-door; the refrigerator door is open ;livingroom-window;close the window.;0
student2019-10;172;EnergySaving;Generic;Generic;corridor-alllight;turn on the lights in the corridor and ;bathroom-temperaturelevel;if  Bathroom temperature becomes  less then  13  and  ;0
student2019-10;172;EnergySaving;Generic;Generic;"relativeposition-typeofproximity;fridge-door";If the user leaves the kitchen and  the refrigerator door is open ;alarms-alarms;" send the alarm via text message to 333123456 twice with the words ""Attention! The corridor smoke sensor is not active”,";0
student2019-10;172;EnergySaving;Generic;Generic;"fridge-door;corridor-alllight"; the refrigerator door is open turn on the lights in the corridor and ;bathroom-window;close the window;0
student2019-10;172;EnergySaving;Generic;Generic;"relativeposition-typeofproximity;fridge-door;corridor-alllight";If the user leaves the kitchen and  the refrigerator door is open turn on the lights in the corridor and ;datetime-daytype;it's a working day, ;0
student2019-10;172;EnergySaving;Generic;Generic;none;none;pc-state; if I have at least one device on (pc),;0
student2019-10;172;EnergySaving;Generic;Generic;none;none;livingroom-smokesensor;If smoke is detected in the kitchen and ;0
student2019-10;172;EnergySaving;Generic;Generic;none;none;entrancelight-state;if the entrance light is off, ;0
student2019-10;172;EnergySaving;Generic;Generic;none;none;livingroom-changelightstate;turn on the light in the living room for 10 minutes.;0
student2019-10;173;Safety;Generic;Generic;kitchen-smokesensor;If the kitchen smoke sensor is activated and ;home-allwindow;close all the windows and ;0
student2019-10;173;Safety;Generic;Generic;kitchenlight-state;the kitchen light goes from being on to being turned off ;todayweather-outdoortemperature;When today the outside temperature becomes less than 10 and ;0
student2019-10;173;Safety;Generic;Generic;alarms-alarms;it sends an alarm indicating the presence of smoke in the kitchen and  ;bedroomportablelight-brightness;When the brightness of the portable light of the bedroom  becomes greater than 100;0
student2019-10;173;Safety;Generic;Generic;"kitchen-smokesensor;kitchenlight-state";If the kitchen smoke sensor is activated and the kitchen light goes from being on to being turned off ;bathroom-window;open the bathroom window;0
