user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
applicationExpert4,94,Safety,Caregiver,"ElderlyAlone, Night",timeinsidearoom-timeinsidebathroom;datetime-localtime, WHEN  time inside bathroom becomes  20 minutes and and time  is between 22:00 AND 07:00 ,datetime-localtime,and time  is between 22:00 AND 07:00,1
student2020-22,333,EnergySaving,Generic,Generic,alarms-alarms,"send the user an alarm notification (Unused corridor lights, switch off) and  ",corridor-alllight,turn off all corridor lights,1
student2019-18,210,Comfort,Generic,Generic,corridor-alllight;entrance-alllight,ACTION: turn on the corridor lights ACTION: Turn on the entrance and  ,relativeposition-typeofproximity,TRIGGER (EVENT): When I enter the house ,1
student2020-16,304,EnergySaving,Generic,GoingOut,none,none,livingroomlight-state,"and the light in the living room is on, ",0
student2020-6,254,"Comfort,Safety",Generic,Generic,none,none,timeinsidearoom-timeinsidekitchen,When the user's time in the kitchen becomes greater than 1 minute and,1
student2020-5,248,Safety,Generic,Generic,none,none,relativeposition-typeofproximity,If the user leaves the bathroom (event) and,0
student2019-3,131,EnergySaving,Generic,Generic,none,none,reminders-reminders," send the voice ""Fridge door left open"" message",1
student2021-15,430,Comfort,Generic,"Morning,Working",none,none,devices-alexa services,Alexa turns on the music and ,0
student2020-3,239,Wellbeing,Generic,Night,bedroomlight-state;alarms-alarms,"and the bed light is off,  I ask the user if he is ok and  ",home-robotvacuumcleaner, turn off the vacuum cleaner and ,0
student2020-4,243,Generic,Generic,BadWeather,none,none,all-alllight,turn on all the lights in the house,1
student2021-14,426,Health,Generic,Morning,none,none,alarms-notificationmode,a siren alarm sounds and ,1
student2021-09,404,Security,Generic,GoingOut,none,none,reminders-reminders, send the notification 'The door is left open!' and ,1
student2021-06,388,Health,Generic,Generic,test-user-heartrate;smartphone-state;tablet-state;pc-state;home-alllight,"When my heart rate exceeds a certain threshold and  if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc),  then turn on all the lights in the house and  ",bedroom-biorhythmlight,do start biorhythm light scene in the bedroom,0
student2021-12,417,Wellbeing,Generic,Generic,none,none,bedroom-temperature,"When the temperature in the bedroom is greater than 20 °C, ",1
student2020-9,267,Organizing,Generic,"ColdSeason, BadWeather",none,none,reminders-reminders,"do send  the reminder  ""It's snowing!"" by sms to Laura",1
student2021-06,387,Comfort,Generic,Generic,none,none,reminders-reminders,"send me the message ""You ruin your eyes!""",1
student2021-08,399,WellBeing,Generic,ColdSeason,reminders-reminders;home-heating,send a voice notification saying: 'I have turned off the heating!'. turn off the heating system and  ,heating system-state,"the heating system is on, ",1
student2021-11,412,Safety,Generic,BadWeather,tv-state,"the television is on,  ",bathroomlight-state,"the bathroom lights are off, ",0
student2021-15,432,Wellbeing,Generic,Evening,devices-alexa services,Alexa turns on the music and  ,kitchen alexa-vocalinput,I say the phrase 'it's time to cook' ,1
student2019-5,143,Wellbeing,Generic,Generic,alarms-alarms;bedroom-alllight,"it sends two alarm messages ""Low temperature in bedroom"" to the user turns on neutral lights in the room and ",livingroom-changelightstate,turn on the light in the living room for 10 minutes.,0
student2020-16,303,Comfort,Generic,Generic,none,none,livingroom-lightlevel,If the light in the room is not at a normal level ,1
student2020-20,323,Organizing,Caregiver,Generic,alarms-alarms," send the SMS alarm to the user ""Remember to check if the bathroom window is closed"" and ",personaldata-age,"the user suffers from memory loss associated with age,",1
student2020-4,242,Safety,Generic,Generic,kitchen-smokesensor,"smoke sensors are activated,  ",reminders-reminders,"notify everyone with the message ""Smoke or gas sensor activated""",1
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,none,none,livingroomlight-color,"the light in the living room is yellow,",0
student2019-9,168,Security,Generic,Generic,all-alllight;alarms-alarms;greatluminaire-state,turn on all the lights in the house.  send a text message to the user saying: movement detected in the living room and the lights are off ,timeinsidearoom-timeinsidebathroom,If the user's time since he is inside the bathroom is more than 15 minutes and,0
student2021-09,404,Security,Generic,GoingOut,entrance-doorsensor,"if the front door is open, ",reminders-reminders, send the notification 'The door is left open!' and ,1
domainExpert4,7,Health,Caregiver,Generic,livingroom-hue color light living room;reminders-reminders,"turn on the   Living Room Light and set color to Red do send  one  reminder ""Remember to take aspirin"" by notification ",entrance-alllight,turn on all the lights ,0
student2020-17,306,EnergySaving,Generic,Generic,livingroom-alllight,turn off all lights in the living room ,entrancelight-state,"if the entrance light is off, ",0
student2019-8,158,"Comfort, Organizing",Generic,Generic,none,none,kitchen-changelightstate,turn on the kitchen lights and ,0
student2020-14,291,EnergySaving,Generic,GoingOut,none,none,coffee machine-state,"if the coffee machine is on,",0
student2019-4,139,EnergySaving,Generic,Generic,none,none,bedroom-alllight,turn it off,1
student2020-19,317,Safety,Generic,Generic,none,none,reminders-reminders,send me a reminder notification to remind me to turn off the stove,1
student2019-17,207,EnergySaving,Generic,Night,none,none,fridge-door,"If the refrigerator is not closed between midnight and 6 in the morning, ",1
student2020-26,353,Wellbeing,Generic,BadWeather,reminders-reminders;livingroom-relax,send a reminder notification saying: «storm coming» Turn on the relaxing light in the living room and  ,bathroom-changelightstate, do  turn on the  Bathroom Light for 5 minutes,0
applicationExpert3,83,Wellbeing,Generic,Generic,none,none,livingroom-motion,"When the motion sensor in the living room, near the sofa, is activated and ",0
student2020-27,358,Comfort,Generic,Generic,none,none,alarms-alarms," send an alarm notification 'make sure the entrance is lit',",1
student2020-4,244,Comfort,Generic,Generic,none,none,livingroomlight-state,"the lights are off, ",0
student2019-7,154,Health,Generic,Generic,none,none,activity-medicationname,If the user has not taken the blood pressure medicine between 14.00 and 15.00,1
student2021-13,424,"Comfort,Wellbeing",Generic,Generic,none,none,living room alexa-state,"Alexa is off, ",0
domainExpert9,76,Health,Caregiver,Generic,reminders-reminders,"do send  one  reminder ""aspirine"" by mail to domainExpert9@email.net ",kitchen-smokesensor,Kitchen smoke sensor becomes  active,0
student2020-18,314,Wellbeing,Generic,Generic,bedroom-alllight;bedroomportablelight-state," turn on all the lights in the bedroom,  and if the bedroom light is off, ",sleep-sleepduration,"When the user's sleep duration is greater than 600 minutes (10 hours), ",1
student2020-10,271,EnergySaving,Generic,Night,none,none,personaldata-age,If the user is over 70 years old,0
student2020-23,339,Wellbeing,Generic,Generic,none,none,entrancelight-state,If the entrance lights are off and ,0
student2020-6,254,"Comfort,Safety",Generic,Generic,none,none,todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,0
student2019-6,146,Generic,Generic,BadWeather,none,none,reminders-reminders, send two text messages: Remember to close the windows,1
student2020-22,333,EnergySaving,Generic,Generic,alarms-alarms,"send the user an alarm notification (Unused corridor lights, switch off) and  ",corridorlightstrip-state,"the corridor light is on, ",1
student2021-01,363,Security,Generic,Generic,home-securityintrusion,If there is an intrusion in the house and  ,cognitive-emotionalstate,if  Test-user emotional state is  discouraged ,0
student2020-8,264,Safety,Caregiver,Generic,none,none,livingroom-activate,do start activating light scene in the living room,0
student2019-20,223,Wellbeing,Generic,Morning,alarms-alarms,"send the alarm ""user has not woken up yet"" ",livingroomlight-temperature,"the light temperature is less than 20, ",0
student2021-09,403,Organizing,Generic,Working,datetime-localtime;bedroom-alllight," if it's 8am,  turn on the bedroom lights and  ",relativeposition-typeofproximity,When  Test-user   is  inside  house,0
student2020-17,309,Safety,Caregiver,Generic,alerts-alerts,"turn on the light strip corridor,  ",livingroom-biorhythmlight,start the light biorhythm and ,0
student2020-14,290,Wellbeing,Generic,Generic,none,none,reminders-reminders,"it sends a voice reminder saying ""Enjoy relaxing!""",1
student2020-19,319,"Comfort,EnergySaving",Generic,Generic,none,none,relativeposition-typeofproximity,"when I enter the bathroom,",1
student2020-18,313,Security,Generic,Generic,none,none,kitchen-motion,If the motion sensor in the kitchen detects a degree of movement lower than -3 (condition),0
student2019-16,200,Generic,Generic,Generic,entrancelight-state,"If the entrance light is on,  ",reminders-reminders,"send the reminder ""Turn the light off"" via notification;",1
student2019-20,221,EnergySaving,Generic,Generic,fridge-door,If the fridge door is open and  ,corridor-temperaturelevel,"the inlet temperature is less than 18 degrees, ",0
student2020-7,258,Safety,Generic,Generic,reminders-reminders,a voice alarm message 'food is burnt!' and  ,microwave-door," the microwave oven door is closed, ",1
student2019-11,178,Comfort,Generic,Generic,reminders-reminders;bedroom-alllight;bedroomlight-state,"send me a voice reminder  turn on the light in the room and  if the room light is off, ",relativeposition-typeofproximity,"When the user enters the room, ",1
student2020-6,253,Organizing,Student,Generic,alarms-alarms;bedroomportablelight-state,"then send a (voice) reminder and the lamp light in the bedroom is on,  ",kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,1
student2020-21,325,EnergySaving,Generic,Generic,none,none,vocalinput-vocalstring,"When  Test-user vocal sentence becomes  turn on light in bathroom color white  ,  ",0
student2019-19,215,Generic,Generic,Debug,none,none,bedroom-windowsensor,"If I don't open the shutters between 8 and 10,",0
student2020-22,334,"Comfort,Organizing",Generic,Generic,entrance-alllight,turn on the entrance lights and  ,personaldata-age,"the user suffers from memory loss associated with age,",0
student2020-11,279,Comfort,Generic,Generic,none,none,bathroom-alllight,turn off the lights in the bathroom and ,1
student2020-19,317,Safety,Generic,Generic,kitchen-gassensor,if the gas is on  ,bedroom-biorhythmlight,do start biorhythm light scene in the bedroom,0
student2020-11,276,EnergySaving,Generic,Night,kitchenlight-state,"If the kitchen light is not off between 21:00 and 07:00,  ",reminders-reminders,"send me a notification on the phone that says ""You left the light off in the kitchen!"" and ",1
student2020-26,351,Security,Generic,Night,none,none,cognitive-lastconnectiontime,if  Test-user last connection time is  more then  48 hours,0
student2020-19,319,"Comfort,EnergySaving",Generic,Generic,reminders-reminders;bathroom-alllight;bathroomlight-state," send me a reminder to remind me to turn off the light when I leave the room turn on the bathroom lights and then  if the bathroom light is off,  ",greatluminaire-state," but the lights are on, ",0
applicationExpert4,84,Safety,Caregiver,Generic,kitchen-gassensor;kitchen-smokesensor,When  Kitchen gas sensor becomes  active    or Kitchen smoke sensor becomes  active ,alarms-alarms,"do send  one  alarm ""gas or smoke detected in the kitchen!"" by sms to caregiver",1
student2019-20,221,EnergySaving,Generic,Generic,fridge-door;kitchen-lightlevel,"If the fridge door is open and  the kitchen light is off,  ",corridor-alllight,turn off all lights in the corridor,0
student2020-16,301,Wellbeing,Generic,Generic,none,none,personaldata-age,"the user suffers from memory loss associated with age,",0
student2021-15,430,Comfort,Generic,"Morning,Working",none,none,datetime-daytype,"it's a working day, ",1
student2019-6,149,Wellbeing,Generic,Morning,activity-wakingup;bedroom-lightlevel,When the user wakes up  if the bedroom lights are off ,livingroom-alllight,turn on the lights.,0
student2019-7,154,Health,Generic,Generic,none,none,all-biorhythmlight,the system turns on the house lights intermittently and,1
student2019-6,147,Security,Generic,Night,alarms-alarms,send three voice alarms saying: Be careful  thieves! and ,entrance-doorsensor,If the entrance door is not closed between 00:00 and 06:00,1
